state,year,month,aqi
8,2008,5,229.88888888888889
9,2008,5,244.52380952380952
10,2008,5,286.5447154471545
11,2008,5,176.81922398589066
12,2008,5,94.13962635201572
13,2008,5,247.34083162917517
14,2008,5,227.70848030570255
15,2008,5,250.0
16,2008,5,136.26984126984127
17,2008,5,86.5
18,2008,5,140.42857142857142
19,2008,5,122.25
20,2008,5,326.18455743879474
21,2008,5,394.76020408163265
23,2008,5,168.54545454545453
24,2008,5,444.483313702395
25,2008,5,254.9
26,2008,5,209.97841269841268
0,2008,6,216.0437445319335
2,2008,6,126.8230994152047
3,2008,6,239.01709401709402
4,2008,6,191.33333333333334
5,2008,6,264.04242424242426
6,2008,6,345.4580498866213
8,2008,6,238.53846153846155
9,2008,6,205.6638418079096
10,2008,6,270.76767676767673
11,2008,6,198.69077568134173
12,2008,6,94.35517568850904
13,2008,6,231.21395775941232
14,2008,6,195.00460199004974
16,2008,6,115.64102564102565
17,2008,6,74.4074074074074
18,2008,6,149.4351851851852
19,2008,6,143.66666666666669
20,2008,6,316.37360178970914
21,2008,6,308.7986531986532
23,2008,6,143.06373815676142
24,2008,6,346.1618257261411
25,2008,6,214.0952380952381
26,2008,6,160.80931899641578
0,2008,7,193.43699885452463
2,2008,7,151.63508771929824
3,2008,7,218.35185185185185
4,2008,7,186.81597222222223
5,2008,7,250.56603773584905
6,2008,7,345.11805555555554
8,2008,7,223.93055555555557
9,2008,7,199.10866013071896
10,2008,7,246.08401084010842
11,2008,7,169.88235294117646
12,2008,7,86.22958057395144
13,2008,7,228.14114114114116
14,2008,7,190.8464409722222
15,2008,7,174.5
16,2008,7,141.38888888888889
17,2008,7,85.55072463768116
18,2008,7,69.95238095238095
19,2008,7,113.8888888888889
20,2008,7,314.51763140385896
21,2008,7,259.6810237203496
23,2008,7,150.5271695052717
24,2008,7,322.30401234567904
25,2008,7,210.0
26,2008,7,193.69459298871064
0,2008,8,199.5677490871153
2,2008,8,118.43181818181819
3,2008,8,254.23076923076923
4,2008,8,152.03703703703704
5,2008,8,220.429012345679
6,2008,8,358.6187739463602
7,2008,8,211.11111111111111
8,2008,8,188.7936507936508
9,2008,8,183.7895212285456
10,2008,8,259.1192411924119
11,2008,8,170.7371794871795
12,2008,8,85.5273631840796
13,2008,8,220.47346072186838
14,2008,8,192.95440972222224
16,2008,8,126.74074074074073
17,2008,8,84.96969696969697
18,2008,8,97.32051282051283
19,2008,8,128.15277777777777
20,2008,8,311.5029550827423
21,2008,8,247.63303303303303
23,2008,8,131.87063820018366
24,2008,8,337.4972613458529
25,2008,8,265.0
26,2008,8,155.77717825739407
0,2008,9,193.10713760117736
2,2008,9,127.35802469135803
3,2008,9,232.1777777777778
4,2008,9,152.21675774134792
5,2008,9,228.22530864197532
6,2008,9,315.1666666666667
8,2008,9,221.87719298245617
9,2008,9,188.6687631027254
10,2008,9,228.10833333333335
11,2008,9,164.5
12,2008,9,103.89906700593723
13,2008,9,217.1487603305785
14,2008,9,193.86599743307664
15,2008,9,164.0
16,2008,9,136.4814814814815
17,2008,9,79.5079365079365
18,2008,9,118.71527777777779
19,2008,9,138.60416666666666
20,2008,9,317.12024353120245
21,2008,9,260.99233716475095
23,2008,9,135.7336529006883
24,2008,9,346.13034188034186
25,2008,9,261.0
26,2008,9,186.09585006693442
0,2008,10,212.67262872628726
2,2008,10,154.16666666666666
3,2008,10,371.45454545454544
4,2008,10,173.46704331450096
5,2008,10,260.2919020715631
6,2008,10,527.0751633986928
7,2008,10,183.33333333333334
8,2008,10,305.0808080808081
9,2008,10,188.66404199475065
10,2008,10,315.8666666666667
11,2008,10,235.30714285714285
12,2008,10,94.32873109796188
13,2008,10,283.61970899470896
14,2008,10,250.70138456213223
16,2008,10,137.45098039215688
17,2008,10,78.42424242424242
18,2008,10,145.65
19,2008,10,102.23333333333333
20,2008,10,317.21026722925455
21,2008,10,294.8843069873998
23,2008,10,145.05823754789273
24,2008,10,421.17933006535947
25,2008,10,308.0
26,2008,10,253.13982873851293
0,2008,11,204.994301994302
2,2008,11,196.9641975308642
3,2008,11,431.6740740740741
4,2008,11,193.19658119658118
5,2008,11,274.77094017094015
6,2008,11,506.39316239316236
7,2008,11,176.66666666666669
8,2008,11,265.1666666666667
9,2008,11,197.35030864197532
10,2008,11,305.5533769063181
11,2008,11,197.6878306878307
12,2008,11,121.27932098765433
13,2008,11,263.88813303099016
14,2008,11,251.0027519779842
15,2008,11,218.0
16,2008,11,152.63888888888889
17,2008,11,87.1358024691358
18,2008,11,194.58333333333334
19,2008,11,112.76190476190477
20,2008,11,315.089605734767
21,2008,11,321.1045751633987
23,2008,11,149.59680134680136
24,2008,11,432.23509933774835
25,2008,11,349.0
26,2008,11,301.7236328125
0,2008,12,234.6734006734007
2,2008,12,194.57555555555555
3,2008,12,323.1666666666667
4,2008,12,179.01633986928104
5,2008,12,248.2843691148776
6,2008,12,482.15696649029985
7,2008,12,222.7530864197531
8,2008,12,273.7037037037037
9,2008,12,227.35353535353536
10,2008,12,334.4172839506173
11,2008,12,215.6543209876543
12,2008,12,118.01971326164875
13,2008,12,278.72261623325454
14,2008,12,276.6974206349206
15,2008,12,404.5
16,2008,12,133.88888888888889
17,2008,12,79.0952380952381
18,2008,12,183.38888888888889
19,2008,12,119.41666666666667
20,2008,12,292.76010101010104
21,2008,12,316.64130434782606
23,2008,12,158.41066666666666
24,2008,12,442.8092320261438
25,2008,12,208.5
26,2008,12,342.5686789151356
0,2009,1,221.77966101694915
2,2009,1,212.45973496432214
3,2009,1,314.08333333333337
4,2009,1,160.15300546448088
5,2009,1,312.7136150234742
6,2009,1,471.73333333333335
7,2009,1,181.58333333333334
8,2009,1,270.22222222222223
9,2009,1,198.26298960831335
10,2009,1,392.1333333333333
11,2009,1,236.94901960784316
12,2009,1,116.4372427983539
13,2009,1,261.08106219426975
14,2009,1,263.0233015394913
16,2009,1,169.10256410256412
18,2009,1,210.46296296296296
19,2009,1,74.33333333333334
20,2009,1,298.6398252184769
21,2009,1,304.74747474747477
23,2009,1,173.77167277167277
24,2009,1,426.2178649237473
26,2009,1,417.7655826558266
0,2009,2,233.8100172711572
2,2009,2,342.52914389799633
3,2009,2,132.0
4,2009,2,161.01851851851853
5,2009,2,249.79218106995884
6,2009,2,509.9368191721133
7,2009,2,171.80864197530866
9,2009,2,206.45250896057348
10,2009,2,373.0821256038647
11,2009,2,272.36656282450673
12,2009,2,115.890625
13,2009,2,277.1674603174603
14,2009,2,280.0069881201957
16,2009,2,166.010101010101
18,2009,2,194.06666666666666
19,2009,2,68.08333333333333
20,2009,2,295.5788288288288
21,2009,2,321.2498394348105
23,2009,2,188.62362362362362
24,2009,2,436.30009107468123
26,2009,2,382.91291291291293
0,2009,3,239.09837225760793
2,2009,3,256.9860082304527
3,2009,3,251.5
4,2009,3,201.0112721417069
5,2009,3,250.79074074074074
6,2009,3,536.4537037037037
7,2009,3,148.6608187134503
8,2009,3,367.77777777777777
9,2009,3,211.67111111111112
10,2009,3,364.4957264957265
11,2009,3,224.57662835249045
12,2009,3,94.0932400932401
13,2009,3,288.23039215686276
14,2009,3,262.28934506353863
16,2009,3,147.03703703703704
18,2009,3,171.52777777777777
19,2009,3,64.2
20,2009,3,293.8111792774369
21,2009,3,330.03767560664113
23,2009,3,161.32962962962964
24,2009,3,413.68486256291135
26,2009,3,387.2829218106996
0,2009,4,218.0860781730347
2,2009,4,169.55128205128204
3,2009,4,375.125
4,2009,4,188.14983164983164
5,2009,4,262.6349206349206
6,2009,4,567.9284369114878
7,2009,4,182.72222222222223
8,2009,4,196.66666666666669
9,2009,4,198.08717948717947
10,2009,4,351.0469135802469
11,2009,4,201.13022700119473
12,2009,4,90.64084507042253
13,2009,4,271.3387978142077
14,2009,4,254.11297743055556
16,2009,4,178.13131313131314
18,2009,4,122.0
19,2009,4,65.625
20,2009,4,302.56654456654456
21,2009,4,343.7348148148148
23,2009,4,164.74254742547424
24,2009,4,430.70711111111115
26,2009,4,239.85213122605364
0,2009,5,225.23628691983123
2,2009,5,152.41867954911433
3,2009,5,336.3333333333333
4,2009,5,184.640625
5,2009,5,243.13888888888889
6,2009,5,546.8712522045855
7,2009,5,173.90849673202615
9,2009,5,205.86371527777777
10,2009,5,374.5772357723577
11,2009,5,207.938733125649
12,2009,5,88.34330484330485
13,2009,5,262.5511811023622
14,2009,5,230.93130274261605
16,2009,5,142.60416666666666
18,2009,5,131.27777777777777
19,2009,5,74.0
20,2009,5,296.1611479028698
21,2009,5,360.37393162393164
23,2009,5,155.85185185185188
24,2009,5,408.9667116509222
26,2009,5,213.38101487314086
0,2009,6,205.80180180180182
2,2009,6,166.26826826826826
3,2009,6,361.5
4,2009,6,191.71402550091076
5,2009,6,258.0095785440613
6,2009,6,525.9491525423729
7,2009,6,132.30952380952382
8,2009,6,277.27777777777777
9,2009,6,216.71038251366122
10,2009,6,373.2377260981912
11,2009,6,163.3918575063613
12,2009,6,92.06666666666666
13,2009,6,249.34229390681006
14,2009,6,202.4483606557377
16,2009,6,148.76984126984127
18,2009,6,145.41666666666669
19,2009,6,62.5
20,2009,6,293.7911392405063
21,2009,6,338.2054886211513
23,2009,6,155.96510560146925
24,2009,6,439.772335600907
26,2009,6,214.48830409356725
0,2009,7,194.10103963612738
2,2009,7,129.70098039215685
3,2009,7,200.2619047619048
4,2009,7,153.82222222222222
5,2009,7,257.17247097844114
6,2009,7,351.5430107526882
7,2009,7,188.2
8,2009,7,362.8333333333333
9,2009,7,169.87023519870235
10,2009,7,318.58397932816536
11,2009,7,180.74617737003058
12,2009,7,84.51454138702461
13,2009,7,207.84699453551912
14,2009,7,176.48710010319917
16,2009,7,146.94444444444446
18,2009,7,95.0
19,2009,7,51.666666666666664
20,2009,7,281.51063829787233
21,2009,7,243.01998824221047
23,2009,7,143.6451612903226
24,2009,7,322.52844444444446
26,2009,7,253.3126016260163
0,2009,8,190.31903190319034
2,2009,8,113.28540305010894
3,2009,8,212.33333333333331
4,2009,8,152.79284369114876
5,2009,8,233.8
6,2009,8,352.71766848816026
7,2009,8,150.0
8,2009,8,262.4666666666667
9,2009,8,170.44444444444446
10,2009,8,294.3931623931624
11,2009,8,174.8705501618123
12,2009,8,81.13333333333334
13,2009,8,193.59615384615384
14,2009,8,172.40504720406682
16,2009,8,151.89814814814815
18,2009,8,191.44444444444446
19,2009,8,83.33333333333334
20,2009,8,289.4063492063492
21,2009,8,248.88821954484607
23,2009,8,123.07830687830688
24,2009,8,317.6701234567901
26,2009,8,196.87777777777777
0,2009,9,206.8741168914579
2,2009,9,132.36136136136136
3,2009,9,443.0
4,2009,9,170.2168458781362
5,2009,9,258.13675213675214
6,2009,9,445.75
7,2009,9,245.7962962962963
8,2009,9,353.6111111111111
9,2009,9,179.27107279693487
10,2009,9,318.2888888888889
11,2009,9,183.12405609492987
12,2009,9,87.9264367816092
13,2009,9,224.87810945273634
14,2009,9,193.42753242201192
16,2009,9,156.5873015873016
18,2009,9,125.33333333333334
19,2009,9,65.91666666666667
20,2009,9,282.0044742729306
21,2009,9,299.5324341682723
23,2009,9,144.12007168458783
24,2009,9,365.0316132031613
26,2009,9,295.0
0,2009,10,227.8484126984127
2,2009,10,175.10116086235487
3,2009,10,229.0
4,2009,10,176.72222222222223
5,2009,10,286.9649923896499
6,2009,10,513.6034482758621
7,2009,10,142.25
8,2009,10,215.55555555555554
9,2009,10,176.22636815920396
10,2009,10,319.17615176151764
11,2009,10,179.2762762762763
12,2009,10,100.14992389649923
13,2009,10,254.76587301587298
14,2009,10,229.77238955823293
16,2009,10,147.22222222222223
18,2009,10,151.77777777777777
20,2009,10,290.94
21,2009,10,320.1877022653722
23,2009,10,159.55925925925925
24,2009,10,402.71867612293147
26,2009,10,314.2246913580247
0,2009,11,208.57638888888889
2,2009,11,221.0338164251208
3,2009,11,240.5
4,2009,11,136.0962962962963
5,2009,11,296.94179894179894
6,2009,11,506.9035639412998
7,2009,11,120.66666666666667
8,2009,11,436.3333333333333
9,2009,11,194.7420998980632
10,2009,11,320.2820512820513
11,2009,11,191.2881562881563
12,2009,11,86.1972437553833
13,2009,11,229.49814814814815
14,2009,11,222.5601851851852
16,2009,11,164.33333333333331
19,2009,11,55.0
20,2009,11,291.57591178965225
21,2009,11,321.94586894586894
23,2009,11,130.2755991285403
24,2009,11,395.2474747474747
26,2009,11,364.8903133903134
0,2009,12,228.27513227513228
2,2009,12,239.32078853046593
3,2009,12,232.5
4,2009,12,156.003367003367
5,2009,12,253.0864197530864
6,2009,12,579.6428571428571
7,2009,12,147.76190476190476
8,2009,12,597.8
9,2009,12,226.65616797900262
10,2009,12,350.48717948717945
11,2009,12,166.54901960784315
12,2009,12,102.9144684252598
13,2009,12,236.6260162601626
14,2009,12,255.82164688960805
16,2009,12,138.88888888888889
18,2009,12,157.22222222222223
19,2009,12,85.0
20,2009,12,298.69373219373216
21,2009,12,344.0124223602484
23,2009,12,160.37426900584796
24,2009,12,406.4734537493158
26,2009,12,452.245696400626
0,2010,1,207.18134171907758
2,2010,1,244.3860759493671
3,2010,1,316.36601307189545
4,2010,1,211.74681238615665
5,2010,1,267.3499170812604
7,2010,1,220.33333333333334
8,2010,1,270.80902777777777
9,2010,1,235.78650793650792
10,2010,1,327.4174814814815
12,2010,1,146.17303976300622
13,2010,1,267.19481751751823
14,2010,1,259.814719036133
16,2010,1,224.4485596728395
17,2010,1,74.48611111083333
18,2010,1,185.8968253968254
19,2010,1,64.03030303060606
20,2010,1,304.87379972565157
21,2010,1,384.8177777784444
23,2010,1,167.96390458448212
24,2010,1,421.9748440146151
26,2010,1,350.4139433541484
0,2010,2,205.9210686095932
2,2010,2,247.532744665195
3,2010,2,331.98692810457516
4,2010,2,210.6226053639847
5,2010,2,278.3235867446394
7,2010,2,206.2828282828283
8,2010,2,330.455938697318
9,2010,2,227.2646793134598
10,2010,2,320.60607046070464
12,2010,2,142.4511256522595
13,2010,2,275.4422048613715
14,2010,2,238.49063206248596
16,2010,2,223.88761174712644
17,2010,2,101.18518518296297
18,2010,2,185.38888888888889
19,2010,2,86.433333335
20,2010,2,292.0271002710027
21,2010,2,345.74737082676955
23,2010,2,157.91373165342767
24,2010,2,408.17931085037594
26,2010,2,301.4791005280595
0,2010,3,202.30917874396135
2,2010,3,234.32112332112334
3,2010,3,297.45454545454544
4,2010,3,204.62610229276896
5,2010,3,274.7529021558872
7,2010,3,216.94202898550725
8,2010,3,296.013468013468
9,2010,3,237.29066022544282
10,2010,3,355.28431372549016
12,2010,3,140.91487037009415
13,2010,3,290.61956896551726
14,2010,3,255.98921751623107
16,2010,3,231.82666667955556
17,2010,3,107.58201058238096
18,2010,3,168.45833333333334
19,2010,3,83.39185185177777
20,2010,3,306.1780538302277
21,2010,3,409.0323782904263
23,2010,3,192.11749680038312
24,2010,3,413.95757547464984
26,2010,3,270.6222606681084
0,2010,4,204.77696377696378
2,2010,4,204.8843669250646
3,2010,4,312.81045751633985
4,2010,4,217.0793650793651
5,2010,4,238.0440251572327
7,2010,4,202.54320987654322
8,2010,4,301.43771043771045
9,2010,4,242.5456621004566
10,2010,4,328.70064052287586
12,2010,4,142.57689402174518
13,2010,4,292.322
14,2010,4,249.9787420815104
16,2010,4,239.02592592444444
17,2010,4,100.922222225
18,2010,4,182.8835978835979
19,2010,4,57.2916666675
20,2010,4,311.6526104417671
21,2010,4,463.82028619333965
23,2010,4,162.55308642291666
24,2010,4,409.6735852720069
26,2010,4,223.47115130993672
0,2010,5,202.01567825494206
2,2010,5,205.02335456475583
3,2010,5,231.27350427350427
4,2010,5,250.7718253968254
5,2010,5,255.25694444444446
7,2010,5,192.4088888888889
8,2010,5,270.2013888888889
9,2010,5,243.83333333333331
10,2010,5,301.34391304347827
12,2010,5,134.60457097080587
13,2010,5,299.04892205688225
14,2010,5,252.77406846556096
16,2010,5,223.0740740677778
17,2010,5,83.32098765197532
18,2010,5,128.83703703703705
19,2010,5,70.02380952222222
20,2010,5,309.64290705800136
21,2010,5,586.1169523804889
23,2010,5,173.51759259327778
24,2010,5,429.90632019399646
26,2010,5,186.94672839348888
0,2010,6,198.9440715883669
2,2010,6,206.39962121212122
3,2010,6,286.31944444444446
4,2010,6,212.12475633528265
5,2010,6,264.36161616161615
7,2010,6,200.67521367521368
8,2010,6,284.34099616858236
9,2010,6,226.15850815850817
10,2010,6,306.4033655394525
12,2010,6,139.68320947170005
13,2010,6,242.3004111986002
14,2010,6,190.04075520015257
16,2010,6,231.54783951064815
17,2010,6,85.3194444461111
18,2010,6,133.96491228070175
19,2010,6,66.57671957730159
20,2010,6,301.42566510172145
21,2010,6,441.9922685227986
23,2010,6,154.3346189161708
24,2010,6,407.35842554236973
26,2010,6,154.08933691902868
0,2010,7,195.64463601532566
2,2010,7,199.5880341880342
3,2010,7,236.1277777777778
4,2010,7,202.28787878787878
5,2010,7,221.55555555555554
7,2010,7,201.76984126984127
8,2010,7,266.6216216216216
9,2010,7,210.01072796934866
10,2010,7,289.6729934640523
12,2010,7,135.78684324286488
13,2010,7,229.38596045169493
14,2010,7,188.54135978914118
16,2010,7,224.9316239299145
17,2010,7,76.69999999877777
18,2010,7,96.78600823045268
19,2010,7,67.82010581873017
20,2010,7,302.5387016229713
21,2010,7,266.0685185160123
23,2010,7,142.86249635072613
24,2010,7,379.1041186408022
26,2010,7,133.3661793371072
0,2010,8,196.55869428750785
2,2010,8,205.0838779956427
3,2010,8,237.03968253968256
4,2010,8,201.2888888888889
5,2010,8,224.7421383647799
7,2010,8,198.28205128205127
8,2010,8,248.234126984127
9,2010,8,218.80277777777778
10,2010,8,280.01096296296294
12,2010,8,143.34941376452736
13,2010,8,251.53606978932046
14,2010,8,188.55861719394548
16,2010,8,226.253968259127
17,2010,8,74.58333333527777
18,2010,8,76.96666666666667
19,2010,8,61.39613526637681
20,2010,8,302.4208173690932
21,2010,8,239.36683793567116
23,2010,8,138.12684916762478
24,2010,8,335.81927841874415
26,2010,8,159.96894874744106
0,2010,9,193.0338164251208
2,2010,9,201.99420747761982
3,2010,9,352.8253968253968
4,2010,9,201.10305958132045
5,2010,9,254.46448087431696
7,2010,9,195.1984126984127
8,2010,9,250.5791245791246
9,2010,9,210.25174825174824
10,2010,9,304.925189701897
12,2010,9,135.75598858012964
13,2010,9,247.28629032284948
14,2010,9,206.99815325436106
16,2010,9,217.12230835684753
17,2010,9,77.53535353464646
18,2010,9,108.28472222222223
19,2010,9,75.08333333402778
20,2010,9,303.04753086419754
21,2010,9,295.1514748277046
23,2010,9,124.27706000418605
24,2010,9,326.0596412886337
26,2010,9,178.45634712139855
0,2010,10,199.44568360181745
2,2010,10,216.46401515151513
3,2010,10,251.11111111111111
4,2010,10,218.05381944444446
5,2010,10,251.9400352733686
7,2010,10,196.38647342995168
8,2010,10,282.5884773662551
9,2010,10,216.2960372960373
10,2010,10,274.00708812260535
12,2010,10,140.68876804143758
13,2010,10,263.49006647787274
14,2010,10,225.93852359264827
16,2010,10,232.40860215197134
17,2010,10,82.03174603507937
18,2010,10,139.65873015873015
19,2010,10,64.05555555568628
20,2010,10,312.3098177542622
21,2010,10,359.9468508077715
23,2010,10,153.43970370472888
24,2010,10,361.31924447614375
26,2010,10,224.69613095375794
0,2010,11,195.4283717679944
2,2010,11,221.4278350515464
3,2010,11,303.8666666666667
4,2010,11,233.48784722222223
5,2010,11,253.5268817204301
7,2010,11,198.88888888888889
8,2010,11,292.92337164750955
9,2010,11,224.83509700176367
10,2010,11,327.61890432098767
12,2010,11,140.98119554267421
13,2010,11,243.2566861592593
14,2010,11,235.97368921692575
16,2010,11,221.49245541851852
17,2010,11,101.6666666625
18,2010,11,204.26543209876544
19,2010,11,57.8376068374359
20,2010,11,293.5225035161744
21,2010,11,298.37358616107116
23,2010,11,148.64964964783783
24,2010,11,374.49691183180386
26,2010,11,277.4778957869753
0,2010,12,197.3125925925926
2,2010,12,237.7276302851524
3,2010,12,279.2407407407407
4,2010,12,254.95213675213677
5,2010,12,264.34511784511784
7,2010,12,207.1275720164609
8,2010,12,282.25925925925924
9,2010,12,230.05595523581135
10,2010,12,316.83706790123455
12,2010,12,137.25619759437572
13,2010,12,288.76231746055555
14,2010,12,274.11352271660223
16,2010,12,226.79835391358026
17,2010,12,80.48148147753088
18,2010,12,208.6172839506173
19,2010,12,69.15740740819444
20,2010,12,298.7583333333333
21,2010,12,389.53925482530275
23,2010,12,158.9776638189316
24,2010,12,388.25408367477365
26,2010,12,338.5411068780501
0,2011,1,227.90590717299577
3,2011,1,352.0
4,2011,1,226.08660130718954
5,2011,1,270.1651017214398
6,2011,1,406.35
7,2011,1,213.91756272401435
8,2011,1,270.65432098765433
9,2011,1,223.09137055837564
10,2011,1,333.75
11,2011,1,210.24305555555557
12,2011,1,165.05355355355357
13,2011,1,266.0091250678744
14,2011,1,251.287594390507
16,2011,1,222.45277777777778
17,2011,1,192.0
18,2011,1,235.65123456790127
19,2011,1,192.0
20,2011,1,280.7712418300653
21,2011,1,299.68939393939394
23,2011,1,216.326685660019
24,2011,1,302.2056893003086
26,2011,1,319.6918192918193
0,2011,2,224.35319335083113
3,2011,2,317.09401709401715
4,2011,2,186.00222222222223
5,2011,2,226.80476190476193
6,2011,2,326.3757575757576
7,2011,2,241.489898989899
8,2011,2,270.8
9,2011,2,216.2514619883041
10,2011,2,317.9967320261438
11,2011,2,206.918954248366
12,2011,2,156.7292817679558
13,2011,2,263.0852179606686
14,2011,2,239.99324324324326
16,2011,2,215.95340501792114
17,2011,2,192.0
18,2011,2,216.45333333333332
19,2011,2,192.0
20,2011,2,279.66937669376694
21,2011,2,282.84649122807014
23,2011,2,211.6515046296296
24,2011,2,281.8869356981542
26,2011,2,280.36071428571427
0,2011,3,215.9557305336833
3,2011,3,275.8888888888889
4,2011,3,212.10590277777777
5,2011,3,266.2648953301127
6,2011,3,346.9111111111111
7,2011,3,209.5497685185185
8,2011,3,279.59941520467834
9,2011,3,223.44944444444445
10,2011,3,338.41530054644807
11,2011,3,199.75650118203308
12,2011,3,157.73508230452677
13,2011,3,261.74631268436576
14,2011,3,241.96923417441346
16,2011,3,228.50877192982458
17,2011,3,192.0
18,2011,3,217.74320987654323
19,2011,3,192.0
20,2011,3,283.71597633136093
21,2011,3,310.1283643892339
23,2011,3,216.50344827586207
24,2011,3,288.3367245679545
26,2011,3,236.6471612678509
0,2011,4,191.9687338501292
3,2011,4,316.81481481481484
4,2011,4,211.679012345679
5,2011,4,251.29581056466301
6,2011,4,355.34375
7,2011,4,203.41333333333333
8,2011,4,264.5524691358025
9,2011,4,224.6318407960199
10,2011,4,325.6578947368421
11,2011,4,208.18144750254842
12,2011,4,148.77625570776254
13,2011,4,271.3910975199796
14,2011,4,230.002849002849
16,2011,4,221.43019943019942
17,2011,4,192.0
18,2011,4,193.9059829059829
19,2011,4,192.0
20,2011,4,285.3730569948186
21,2011,4,292.8152380952381
23,2011,4,208.9463768115942
24,2011,4,287.8979415541747
26,2011,4,226.13983866770755
0,2011,5,224.6590476190476
3,2011,5,346.8518518518519
4,2011,5,242.01960784313724
5,2011,5,256.58615136876006
6,2011,5,326.88709677419354
7,2011,5,214.1641975308642
8,2011,5,286.9766081871345
9,2011,5,221.2916038210156
10,2011,5,305.57057057057057
11,2011,5,210.7172619047619
12,2011,5,146.23247863247863
13,2011,5,298.6540123453704
14,2011,5,232.48767676767676
16,2011,5,216.32249322493226
17,2011,5,192.0
18,2011,5,202.1010101010101
19,2011,5,192.0
20,2011,5,290.98732943469787
21,2011,5,284.640873015873
23,2011,5,216.4744855967078
24,2011,5,286.6686620127109
26,2011,5,231.72554317235168
0,2011,6,204.93202614379086
3,2011,6,233.62962962962962
4,2011,6,202.13518518518518
5,2011,6,227.38333333333333
6,2011,6,295.7231968810916
7,2011,6,142.38645833333334
8,2011,6,256.8978978978979
9,2011,6,212.68024691358025
10,2011,6,288.43859649122805
11,2011,6,207.6176176176176
12,2011,6,144.54198089492206
13,2011,6,232.37283950617282
14,2011,6,217.96628964293635
16,2011,6,211.93086419753087
17,2011,6,192.0
18,2011,6,201.10256410256412
19,2011,6,192.0
20,2011,6,273.30167597765364
21,2011,6,267.46997929606624
23,2011,6,217.99652777777777
24,2011,6,265.19201227370803
26,2011,6,224.66822066822067
0,2011,7,200.0833733013589
3,2011,7,242.0
4,2011,7,173.02674897119343
5,2011,7,228.15347222222223
6,2011,7,268.32850241545896
7,2011,7,151.79450418160096
8,2011,7,254.61111111111111
9,2011,7,212.85839793281653
10,2011,7,278.83760683760687
11,2011,7,206.1993911719939
12,2011,7,144.9102377486657
13,2011,7,214.8623188405797
14,2011,7,219.73951299365666
16,2011,7,208.85380116959064
17,2011,7,192.0
18,2011,7,200.27065527065528
19,2011,7,192.0
20,2011,7,285.9846153846154
21,2011,7,248.83333333333331
23,2011,7,209.03317901234567
24,2011,7,260.75848415443875
26,2011,7,223.27006722024515
0,2011,8,168.92155745489077
3,2011,8,192.0
4,2011,8,171.6969696969697
5,2011,8,226.65439814814815
6,2011,8,267.18199233716473
7,2011,8,153.5618153364632
8,2011,8,225.30158730158732
9,2011,8,208.36830231246475
10,2011,8,279.01169590643275
11,2011,8,205.0485008818342
12,2011,8,146.27087087087085
13,2011,8,239.34848484848487
14,2011,8,216.06224771616743
16,2011,8,215.11358024691359
17,2011,8,192.0
18,2011,8,207.31372549019608
19,2011,8,192.0
20,2011,8,280.15395787944806
21,2011,8,238.91068917018285
23,2011,8,215.91645781119468
24,2011,8,250.62277931671284
26,2011,8,212.66037037037037
0,2011,9,187.68851540616248
3,2011,9,262.22222222222223
4,2011,9,179.63409961685824
5,2011,9,226.10533333333333
6,2011,9,263.42534722222223
7,2011,9,146.62614379084968
8,2011,9,240.784126984127
9,2011,9,212.0313662945242
10,2011,9,309.2269503546099
11,2011,9,202.73973973973972
12,2011,9,145.73302469135803
13,2011,9,217.4634920631746
14,2011,9,222.9071038251366
16,2011,9,214.24166666666665
17,2011,9,192.0
18,2011,9,195.9088319088319
19,2011,9,192.0
20,2011,9,271.98906160046056
21,2011,9,248.26984126984127
23,2011,9,206.9348370927318
24,2011,9,262.07807481620716
26,2011,9,221.41501210653755
0,2011,10,199.83246187363832
3,2011,10,322.3888888888889
4,2011,10,227.24444444444444
5,2011,10,240.72628205128206
6,2011,10,377.410101010101
7,2011,10,192.98348348348347
8,2011,10,265.1291291291291
9,2011,10,218.53272450532722
10,2011,10,306.31150793650795
11,2011,10,208.5906862745098
12,2011,10,140.66800535475235
13,2011,10,264.80645161290323
14,2011,10,238.8485031143259
16,2011,10,208.3968253968254
17,2011,10,192.0
18,2011,10,207.77777777777777
19,2011,10,192.0
20,2011,10,302.56074074074075
21,2011,10,287.105493133583
23,2011,10,222.52799310938843
24,2011,10,292.03652492009604
26,2011,10,246.43363161819536
0,2011,11,209.0880062305296
3,2011,11,232.14814814814815
4,2011,11,218.9588477366255
5,2011,11,249.19947916666666
6,2011,11,392.37476459510356
7,2011,11,221.18741633199463
8,2011,11,288.4520202020202
9,2011,11,226.2101806239737
10,2011,11,302.70017636684304
11,2011,11,217.79588477366255
12,2011,11,154.05555555555554
13,2011,11,268.9767610740741
14,2011,11,244.48995271867614
16,2011,11,216.66951566951568
17,2011,11,192.0
18,2011,11,217.5686274509804
19,2011,11,192.0
20,2011,11,283.50333940497876
21,2011,11,300.06543967280163
23,2011,11,212.16543209876542
24,2011,11,297.80466141901303
26,2011,11,262.82728272827285
0,2011,12,230.81176470588235
3,2011,12,446.5
4,2011,12,254.2826797385621
5,2011,12,234.04283154121862
6,2011,12,450.45149911816577
7,2011,12,230.80208333333334
8,2011,12,271.9707602339181
9,2011,12,234.63656267104543
10,2011,12,308.52902155887233
11,2011,12,209.3153364632238
12,2011,12,157.8934472934473
13,2011,12,274.4843281303949
14,2011,12,248.65234159779612
