country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","07-01-2024 09:00:00",19.1750,72.9419,PM2.5,64,112,90
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","07-01-2024 09:00:00",19.000084,72.856730,SO2,2,10,7
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","07-01-2024 09:00:00",19.047000,72.874600,NO2,37,113,73
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","07-01-2024 09:00:00",19.047000,72.874600,NH3,1,2,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","07-01-2024 09:00:00",19.383200,72.820400,CO,35,48,43
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","07-01-2024 09:00:00",19.383200,72.820400,OZONE,4,35,4
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","07-01-2024 09:00:00",19.10861,72.83622,SO2,13,14,14
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","07-01-2024 09:00:00",18.9936162,72.8128113,NO2,17,18,17
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","07-01-2024 09:00:00",18.9936162,72.8128113,NH3,NA,NA,NA
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","07-01-2024 09:00:00",21.121801,79.04952,NH3,2,10,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","07-01-2024 09:00:00",21.121801,79.04952,CO,25,101,32
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","07-01-2024 09:00:00",21.14472,79.107595,PM10,68,136,107
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","07-01-2024 09:00:00",21.14472,79.107595,NH3,6,10,8
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","07-01-2024 09:00:00",21.143383,79.048912,PM2.5,74,170,119
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","07-01-2024 09:00:00",21.143383,79.048912,NH3,4,17,8
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-01-2024 09:00:00",20.0073285,73.7762427,PM2.5,55,188,89
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-01-2024 09:00:00",20.0073285,73.7762427,NO2,4,7,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-01-2024 09:00:00",20.0073285,73.7762427,SO2,1,5,2
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-01-2024 09:00:00",20.0073285,73.7762427,OZONE,1,56,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","07-01-2024 09:00:00",19.950220,73.731480,CO,28,70,43
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","07-01-2024 09:00:00",19.9591346,73.7788008,PM2.5,95,209,169
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","07-01-2024 09:00:00",19.9591346,73.7788008,NO2,20,95,37
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","07-01-2024 09:00:00",19.9591346,73.7788008,NH3,6,9,7
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.090337,73.014232,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.090337,73.014232,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.1135051,73.008978,SO2,26,26,26
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.1135051,73.008978,CO,26,62,45
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.008751,73.016620,PM2.5,62,165,110
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.008751,73.016620,OZONE,28,45,44
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.0575752,73.0151367,NH3,7,18,10
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.0575752,73.0151367,OZONE,1,123,8
India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM","07-01-2024 09:00:00",19.044,73.0325,PM10,102,194,150
India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM","07-01-2024 09:00:00",19.044,73.0325,NH3,7,34,18
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.02579,73.10297,NH3,9,18,13
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.02579,73.10297,OZONE,1,88,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.0630,73.1209,PM2.5,98,265,202
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","07-01-2024 09:00:00",19.0630,73.1209,NO2,21,106,63
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","07-01-2024 09:00:00",19.265594,76.761463,PM10,74,104,88
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","07-01-2024 09:00:00",19.265594,76.761463,SO2,7,31,18
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","07-01-2024 09:00:00",19.265594,76.761463,OZONE,35,70,38
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","07-01-2024 09:00:00",18.63673,73.82487,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Alandi, Pune - IITM","07-01-2024 09:00:00",18.675076,73.892743,NO2,15,37,21
India,Maharashtra,Pune,"Alandi, Pune - IITM","07-01-2024 09:00:00",18.675076,73.892743,CO,28,82,39
India,Maharashtra,Pune,"Bhosari, Pune - IITM","07-01-2024 09:00:00",18.640051,73.848956,PM10,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","07-01-2024 09:00:00",18.5011743,73.8165527,PM2.5,70,221,112
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","07-01-2024 09:00:00",18.5011743,73.8165527,NO2,2,2,2
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2024 09:00:00",18.454450,73.854155,PM2.5,68,246,122
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2024 09:00:00",18.454450,73.854155,PM10,90,188,129
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2024 09:00:00",18.454450,73.854155,NH3,1,8,5
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2024 09:00:00",18.454450,73.854155,SO2,2,14,8
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2024 09:00:00",18.454450,73.854155,CO,58,105,78
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","07-01-2024 09:00:00",18.530085,73.849598,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","07-01-2024 09:00:00",18.530085,73.849598,SO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","07-01-2024 09:00:00",18.547056,73.826908,NO2,9,33,23
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","07-01-2024 09:00:00",18.547056,73.826908,CO,16,54,33
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","07-01-2024 09:00:00",18.664282,73.763966,OZONE,2,61,8
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-01-2024 09:00:00"," 16.5038",74.3623,PM2.5,49,107,74
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-01-2024 09:00:00"," 16.5038",74.3623,NO2,12,79,29
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-01-2024 09:00:00"," 16.5038",74.3623,SO2,2,13,6
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-01-2024 09:00:00"," 16.5038",74.3623,OZONE,2,53,9
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","07-01-2024 09:00:00",17.6336264,75.9132495,PM2.5,58,155,101
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","07-01-2024 09:00:00",17.6336264,75.9132495,NH3,16,32,21
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","07-01-2024 09:00:00",17.65439,75.90649,NO2,15,56,29
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","07-01-2024 09:00:00",17.65439,75.90649,NH3,9,10,10
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","07-01-2024 09:00:00",17.65439,75.90649,CO,18,56,23
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","07-01-2024 09:00:00",17.6599188,75.9063906,SO2,31,40,35
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","07-01-2024 09:00:00",19.26777,72.97182,NO2,24,77,45
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","07-01-2024 09:00:00",19.26777,72.97182,OZONE,1,79,16
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","07-01-2024 09:00:00",19.222279,72.957979,PM2.5,168,259,215
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","07-01-2024 09:00:00",19.222279,72.957979,SO2,27,63,34
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","07-01-2024 09:00:00",19.222279,72.957979,OZONE,12,128,29
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","07-01-2024 09:00:00",19.235581,73.159121,NO2,9,86,34
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","07-01-2024 09:00:00",19.4458210,72.7988231,CO,27,94,51
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","07-01-2024 09:00:00",25.5586,91.8985,CO,6,35,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","07-01-2024 09:00:00",20.832874,85.104082,PM10,131,380,193
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","07-01-2024 09:00:00",21.51161,86.89088,NO2,11,70,24
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","07-01-2024 09:00:00",22.1166054,85.3945546,SO2,1,49,10
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","07-01-2024 09:00:00",22.1166054,85.3945546,OZONE,4,135,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","07-01-2024 09:00:00",20.240790,85.836784,PM10,140,263,192
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","07-01-2024 09:00:00",20.240790,85.836784,NO2,19,78,44
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","07-01-2024 09:00:00",20.34652,85.81630,PM2.5,177,349,297
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","07-01-2024 09:00:00",22.06156703,85.47409613,PM10,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","07-01-2024 09:00:00",22.06156703,85.47409613,NH3,11,11,11
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","07-01-2024 09:00:00",21.8004996,83.8396977,PM10,77,204,107
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","07-01-2024 09:00:00",20.94185,86.11510,PM10,113,204,144
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","07-01-2024 09:00:00",21.643900,85.599355,PM2.5,260,354,313
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","07-01-2024 09:00:00",21.847279,85.416905,OZONE,2,17,2
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","07-01-2024 09:00:00",22.220833,84.809444,PM2.5,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","07-01-2024 09:00:00",22.220833,84.809444,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","07-01-2024 09:00:00",22.24500000,84.88111111,CO,26,75,32
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","07-01-2024 09:00:00",21.606865,85.510538,PM2.5,153,311,235
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","07-01-2024 09:00:00",21.606865,85.510538,NO2,34,49,40
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","07-01-2024 09:00:00",20.9360711,85.1707021,NO2,43,51,46
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","07-01-2024 09:00:00",20.9360711,85.1707021,NH3,7,7,7
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","07-01-2024 09:00:00",20.9360711,85.1707021,CO,64,120,86
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","07-01-2024 09:00:00",21.869985,85.167016,NH3,7,14,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","07-01-2024 09:00:00",11.9309,79.8027,CO,34,79,40
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","07-01-2024 09:00:00",31.620000,74.876512,PM10,83,167,117
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","07-01-2024 09:00:00",31.620000,74.876512,NO2,11,64,25
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","07-01-2024 09:00:00",31.620000,74.876512,CO,18,24,20
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","07-01-2024 09:00:00",30.233011,74.907758,PM10,NA,NA,NA
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","07-01-2024 09:00:00",30.233011,74.907758,CO,2,108,21
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","07-01-2024 09:00:00",31.321907,75.578914,NO2,30,32,31
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","07-01-2024 09:00:00","30.736056 ",76.209694,SO2,7,24,16
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","07-01-2024 09:00:00","30.736056 ",76.209694,CO,27,46,35
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","07-01-2024 09:00:00",30.649961,76.331442,PM10,34,146,104
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","07-01-2024 09:00:00",30.649961,76.331442,CO,7,68,25
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","07-01-2024 09:00:00",30.649961,76.331442,OZONE,37,42,41
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","07-01-2024 09:00:00",26.470859,74.646594,PM2.5,73,216,120
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","07-01-2024 09:00:00",26.470859,74.646594,PM10,91,167,118
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","07-01-2024 09:00:00",26.470859,74.646594,CO,13,74,20
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","07-01-2024 09:00:00",27.554793,76.611536,PM10,68,125,92
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","07-01-2024 09:00:00",23.555190,74.440010,NH3,3,3,3
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","07-01-2024 09:00:00",23.555190,74.440010,CO,36,64,53
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","07-01-2024 09:00:00",27.215415,77.50873,PM10,135,355,230
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","07-01-2024 09:00:00",27.215415,77.50873,NO2,32,79,52
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","07-01-2024 09:00:00",25.339605,74.618883,PM10,48,233,117
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","07-01-2024 09:00:00",28.018792,73.292658,PM2.5,79,328,194
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","07-01-2024 09:00:00",28.018792,73.292658,CO,26,112,31
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","07-01-2024 09:00:00",25.435774,75.644272,SO2,2,6,4
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","07-01-2024 09:00:00",25.435774,75.644272,CO,33,121,38
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","07-01-2024 09:00:00",25.435774,75.644272,OZONE,3,77,25
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","07-01-2024 09:00:00",24.892047,74.623527,PM2.5,55,308,173
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","07-01-2024 09:00:00",24.892047,74.623527,NO2,20,62,40
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","07-01-2024 09:00:00",24.892047,74.623527,OZONE,7,57,10
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","07-01-2024 09:00:00",26.895552,76.334753,PM10,118,191,146
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","07-01-2024 09:00:00",26.895552,76.334753,SO2,7,8,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","07-01-2024 09:00:00",26.895552,76.334753,CO,17,132,48
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","07-01-2024 09:00:00",26.699557,77.898881,PM2.5,293,413,331
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","07-01-2024 09:00:00",26.699557,77.898881,NO2,18,79,42
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","07-01-2024 09:00:00",23.837789,73.714926,PM2.5,75,197,112
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","07-01-2024 09:00:00",23.837789,73.714926,NH3,8,9,8
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","07-01-2024 09:00:00",23.837789,73.714926,SO2,4,9,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","07-01-2024 09:00:00",29.610750,74.283608,PM10,90,202,146
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","07-01-2024 09:00:00",26.902909,75.836858,NH3,2,21,5
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","07-01-2024 09:00:00",26.843698,75.766894,NO2,19,164,61
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","07-01-2024 09:00:00",26.9164092,75.7994901,OZONE,10,89,33
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","07-01-2024 09:00:00",26.786682,75.827928,PM10,138,500,236
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","07-01-2024 09:00:00",26.960669,75.771817,PM2.5,201,427,304
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","07-01-2024 09:00:00",26.960669,75.771817,NH3,7,8,8
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","07-01-2024 09:00:00",26.9502929,75.730943,NH3,9,108,25
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","07-01-2024 09:00:00",26.912329,70.909168,SO2,4,7,5
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","07-01-2024 09:00:00",25.344694,72.626208,PM10,89,252,136
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","07-01-2024 09:00:00",25.344694,72.626208,NH3,3,15,12
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","07-01-2024 09:00:00",25.344694,72.626208,SO2,2,7,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","07-01-2024 09:00:00",24.588397,76.172782,PM10,98,192,129
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","07-01-2024 09:00:00",24.588397,76.172782,SO2,4,24,10
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","07-01-2024 09:00:00",26.268249,73.0193853,OZONE,32,100,57
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","07-01-2024 09:00:00",26.295810,73.082283,CO,8,64,27
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","07-01-2024 09:00:00",26.215415,73.070156,NH3,5,9,6
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","07-01-2024 09:00:00",26.358805,73.047444,PM2.5,80,304,171
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","07-01-2024 09:00:00",26.358805,73.047444,NH3,5,8,6
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","07-01-2024 09:00:00",26.253384,72.976571,NH3,4,8,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-01-2024 09:00:00",26.506177,77.025989,NO2,5,25,12
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-01-2024 09:00:00",26.506177,77.025989,SO2,15,25,20
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-01-2024 09:00:00",26.506177,77.025989,CO,14,70,31
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-01-2024 09:00:00",26.506177,77.025989,OZONE,18,45,20
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","07-01-2024 09:00:00",25.164090,75.858137,PM10,113,302,163
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","07-01-2024 09:00:00",25.164090,75.858137,NO2,34,92,53
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","07-01-2024 09:00:00",25.164090,75.858137,SO2,5,17,9
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","07-01-2024 09:00:00",25.164090,75.858137,CO,34,114,48
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","07-01-2024 09:00:00",25.164090,75.858137,OZONE,3,62,29
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","07-01-2024 09:00:00",25.196024,75.855668,NH3,9,16,11
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","07-01-2024 09:00:00",25.14389,75.821256,PM10,NA,NA,NA
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","07-01-2024 09:00:00",25.14389,75.821256,SO2,NA,NA,NA
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-01-2024 09:00:00",27.213494,73.734444,PM2.5,49,242,150
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-01-2024 09:00:00",27.213494,73.734444,SO2,1,9,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-01-2024 09:00:00",27.213494,73.734444,CO,34,82,38
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-01-2024 09:00:00",27.213494,73.734444,OZONE,30,63,40
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","07-01-2024 09:00:00",24.041198,74.780702,PM2.5,50,212,139
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","07-01-2024 09:00:00",24.041198,74.780702,PM10,40,125,99
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","07-01-2024 09:00:00",24.041198,74.780702,NH3,4,8,7
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","07-01-2024 09:00:00",25.036360,73.883502,NH3,2,3,3
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","07-01-2024 09:00:00",26.031443,76.359327,NO2,23,24,24
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","07-01-2024 09:00:00",26.031443,76.359327,CO,28,74,44
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","07-01-2024 09:00:00",26.031443,76.359327,OZONE,131,145,138
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","07-01-2024 09:00:00",24.885261,72.857549,PM10,77,188,116
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","07-01-2024 09:00:00",24.885261,72.857549,CO,3,48,37
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","07-01-2024 09:00:00",29.931624,73.864511,PM10,89,497,284
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","07-01-2024 09:00:00",26.159933,75.780517,PM10,101,477,199
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","07-01-2024 09:00:00",27.338530,88.614099,PM10,15,31,21
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","07-01-2024 09:00:00",27.338530,88.614099,NO2,1,22,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","07-01-2024 09:00:00",27.338530,88.614099,SO2,48,53,50
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","07-01-2024 09:00:00",11.06825,79.07033,NO2,13,38,26
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","07-01-2024 09:00:00",12.8777316,80.0834807,CO,26,29,27
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","07-01-2024 09:00:00",12.8777316,80.0834807,OZONE,6,6,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","07-01-2024 09:00:00",13.0664,"80.2112 ",PM2.5,36,75,50
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","07-01-2024 09:00:00",13.0664,"80.2112 ",NO2,19,49,28
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","07-01-2024 09:00:00",13.1278,80.2642,SO2,51,64,55
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","07-01-2024 09:00:00",13.164544,80.26285,PM10,57,106,77
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","07-01-2024 09:00:00",12.9533,80.2357,NH3,2,3,2
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","07-01-2024 09:00:00",12.9533,80.2357,OZONE,4,15,10
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","07-01-2024 09:00:00",13.1036,80.2909,NH3,1,1,1
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","07-01-2024 09:00:00",13.1036,80.2909,SO2,1,6,3
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","07-01-2024 09:00:00",13.0052189,80.2398125,PM2.5,17,36,28
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","07-01-2024 09:00:00",13.0052189,80.2398125,NH3,4,8,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","07-01-2024 09:00:00",13.0052189,80.2398125,CO,4,76,56
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","07-01-2024 09:00:00",13.0052189,80.2398125,OZONE,14,38,25
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","07-01-2024 09:00:00",13.4127,80.1081,PM10,39,170,99
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","07-01-2024 09:00:00",12.864618,79.659968,OZONE,3,4,3
